x_m_local,y_m_local,z_m_terrain,height_m,crown_radius_m,asset_type,scale,yaw_degrees
394.0,445.0,2.42,13.73,3.433,large_tree,0.858,39.207
8.0,1858.0,4.29,13.73,3.432,large_tree,0.858,324.218
1566.0,1530.0,3.61,13.73,3.432,large_tree,0.858,339.538
611.0,1021.0,2.03,13.725,3.431,large_tree,0.858,175.005
1197.0,1850.0,4.8,13.72,3.43,large_tree,0.858,189.976
184.0,1693.0,4.3,13.72,3.43,large_tree,0.858,18.506
1729.0,1333.0,3.39,13.72,3.43,large_tree,0.858,282.009
409.0,1016.0,1.95,13.72,3.43,large_tree,0.858,219.933
514.0,964.0,2.1,13.72,3.43,large_tree,0.858,329.274
514.0,450.0,2.8,13.72,3.43,large_tree,0.858,354.501
1216.0,207.0,2.72,13.72,3.43,large_tree,0.858,311.055
1710.0,1210.0,3.31,13.71,3.427,large_tree,0.857,224.575
476.0,1020.0,1.59,13.71,3.427,large_tree,0.857,55.742
691.0,422.0,2.69,13.71,3.427,large_tree,0.857,34.975
34.0,1596.0,3.51,13.7,3.425,large_tree,0.856,124.549
792.0,797.0,0.99,13.7,3.425,large_tree,0.856,278.209
1233.0,743.0,1.71,13.7,3.425,large_tree,0.856,195.788
1274.0,434.0,2.75,13.7,3.425,large_tree,0.856,4.899
2010.0,1403.0,3.94,13.69,3.423,large_tree,0.856,48.053
1697.0,1333.0,3.46,13.69,3.423,large_tree,0.856,36.284
1323.0,933.0,2.35,13.69,3.423,large_tree,0.856,63.763
783.0,797.0,1.46,13.69,3.423,large_tree,0.856,276.229
1547.0,561.0,1.64,13.69,3.423,large_tree,0.856,191.403
1274.0,451.0,3.08,13.69,3.423,large_tree,0.856,70.036
102.0,431.0,2.46,13.69,3.423,large_tree,0.856,110.559
1831.0,97.0,2.207,13.683,3.421,large_tree,0.855,240.97
1704.0,1210.0,3.29,13.68,3.42,large_tree,0.855,130.832
1713.0,570.0,1.63,13.68,3.42,large_tree,0.855,257.788
1125.0,521.0,2.73,13.68,3.42,large_tree,0.855,66.111
937.0,1685.0,3.48,13.68,3.42,large_tree,0.855,174.273
503.0,964.0,2.54,13.68,3.42,large_tree,0.855,138.954
674.0,902.0,1.89,13.68,3.42,large_tree,0.855,264.33
518.0,643.0,1.83,13.68,3.42,large_tree,0.855,355.822
965.0,541.0,2.6,13.68,3.42,large_tree,0.855,172.192
965.0,539.0,2.55,13.68,3.42,large_tree,0.855,231.305
1124.0,512.0,2.67,13.68,3.42,large_tree,0.855,241.844
1761.0,1279.0,3.13,13.67,3.418,large_tree,0.854,205.63
680.0,902.0,1.89,13.67,3.418,large_tree,0.854,335.435
682.0,902.0,1.89,13.67,3.418,large_tree,0.854,259.953
1274.0,442.0,2.74,13.67,3.418,large_tree,0.854,42.391
635.0,422.0,2.7,13.67,3.418,large_tree,0.854,314.12
634.0,421.0,2.57,13.67,3.418,large_tree,0.854,341.892
635.0,419.0,2.6,13.67,3.418,large_tree,0.854,186.162
783.0,1225.0,3.29,13.67,3.417,large_tree,0.854,258.04
493.0,855.0,1.41,13.67,3.417,large_tree,0.854,298.634
1880.0,74.0,2.56,13.67,3.417,large_tree,0.854,286.845
2009.0,1394.0,3.83,13.66,3.415,large_tree,0.854,335.481
965.0,555.0,2.3,13.66,3.415,large_tree,0.854,160.353
966.0,553.0,2.3,13.66,3.415,large_tree,0.854,199.593
387.0,429.0,2.74,13.66,3.415,large_tree,0.854,348.702
724.0,252.0,2.92,13.66,3.415,large_tree,0.854,258.279
807.0,226.0,3.13,13.66,3.415,large_tree,0.854,170.6
1540.0,688.0,1.94,13.66,3.415,large_tree,0.854,219.345
2014.0,1240.0,3.01,13.65,3.413,large_tree,0.853,21.08
1404.0,550.0,1.83,13.65,3.413,large_tree,0.853,36.562
1417.0,1100.0,2.57,13.65,3.412,large_tree,0.853,45.559
687.0,903.0,1.88,13.65,3.412,large_tree,0.853,198.856
1165.0,835.0,2.62,13.65,3.412,large_tree,0.853,145.687
1122.0,803.0,1.94,13.65,3.412,large_tree,0.853,35.542
725.0,272.0,3.325,13.645,3.411,large_tree,0.853,287.809
1444.0,741.0,1.73,13.64,3.41,large_tree,0.853,334.164
388.0,653.0,1.88,13.64,3.41,large_tree,0.853,138.34
513.0,643.0,1.83,13.64,3.41,large_tree,0.853,338.808
966.0,562.0,2.3,13.64,3.41,large_tree,0.853,348.103
966.0,548.0,2.3,13.64,3.41,large_tree,0.853,2.264
1355.0,405.0,2.73,13.64,3.41,large_tree,0.853,124.064
848.0,271.0,2.89,13.64,3.41,large_tree,0.853,307.355
1129.0,1539.0,2.75,13.64,3.41,large_tree,0.852,83.404
9.0,920.0,3.34,13.64,3.41,large_tree,0.852,67.426
1860.0,690.0,2.62,13.64,3.41,large_tree,0.852,268.472
1315.0,431.0,3.48,13.64,3.41,large_tree,0.852,333.956
1046.0,1735.0,3.44,13.63,3.408,large_tree,0.852,18.081
1047.0,1734.0,3.38,13.63,3.408,large_tree,0.852,114.392
1233.0,733.0,1.7,13.63,3.408,large_tree,0.852,95.65
272.0,622.0,3.73,13.63,3.408,large_tree,0.852,88.222
1514.0,451.0,2.73,13.63,3.408,large_tree,0.852,254.795
1395.0,415.0,3.17,13.63,3.408,large_tree,0.852,178.646
1498.0,269.0,2.65,13.63,3.408,large_tree,0.852,215.254
176.0,1471.0,3.98,13.63,3.407,large_tree,0.852,95.836
374.0,666.0,2.225,13.625,3.406,large_tree,0.852,72.454
1202.0,1350.0,2.14,13.62,3.405,large_tree,0.851,157.849
435.0,718.0,1.37,13.62,3.405,large_tree,0.851,197.218
1075.0,413.0,3.19,13.62,3.405,large_tree,0.851,187.523
1170.0,9.0,1.365,13.615,3.404,large_tree,0.851,207.176
516.0,1460.0,3.8,13.61,3.403,large_tree,0.851,18.371
97.0,932.0,3.58,13.61,3.403,large_tree,0.851,42.328
1233.0,723.0,1.7,13.61,3.403,large_tree,0.851,347.218
1282.0,557.0,2.17,13.61,3.403,large_tree,0.851,30.653
1893.0,75.0,2.26,13.61,3.403,large_tree,0.851,288.009
1070.0,804.0,1.84,13.61,3.402,large_tree,0.851,7.965
1481.0,509.0,2.5,13.61,3.402,large_tree,0.851,243.652
1541.0,252.0,2.53,13.61,3.402,large_tree,0.851,189.796
122.0,1581.0,4.0,13.6,3.4,large_tree,0.85,194.555
985.0,1389.0,2.57,13.6,3.4,large_tree,0.85,115.897
495.0,1020.0,1.59,13.6,3.4,large_tree,0.85,161.019
428.0,718.0,1.37,13.6,3.4,large_tree,0.85,71.254
635.0,446.0,2.77,13.6,3.4,large_tree,0.85,257.717
1236.0,445.0,3.13,13.6,3.4,large_tree,0.85,202.931
766.0,226.0,3.12,13.6,3.4,large_tree,0.85,107.857
794.0,690.0,1.25,13.6,3.4,large_tree,0.85,349.895
675.0,422.0,2.99,13.6,3.4,large_tree,0.85,327.508
677.0,422.0,2.69,13.6,3.4,large_tree,0.85,2.707
560.0,265.0,3.16,13.6,3.4,large_tree,0.85,200.386
856.0,98.0,1.69,13.6,3.4,large_tree,0.85,45.767
1063.0,807.0,1.88,13.59,3.398,large_tree,0.849,174.236
1582.0,224.0,2.57,13.59,3.398,large_tree,0.849,101.536
421.0,718.0,1.37,13.59,3.397,large_tree,0.849,254.665
423.0,718.0,1.37,13.59,3.397,large_tree,0.849,211.547
685.0,423.0,2.86,13.59,3.397,large_tree,0.849,57.965
1414.0,270.0,2.55,13.59,3.397,large_tree,0.849,37.376
1012.0,223.0,2.99,13.59,3.397,large_tree,0.849,183.34
1489.0,420.0,2.78,13.58,3.395,large_tree,0.849,34.229
1993.0,1495.0,3.96,13.58,3.395,large_tree,0.849,149.986
915.0,416.0,3.27,13.58,3.395,large_tree,0.849,247.322
1885.0,373.0,2.55,13.58,3.395,large_tree,0.849,181.15
1051.0,242.0,3.18,13.58,3.395,large_tree,0.849,353.965
1801.0,262.0,1.965,13.575,3.394,large_tree,0.848,317.303
79.0,1761.0,4.07,13.57,3.393,large_tree,0.848,357.985
566.0,801.0,2.42,13.57,3.393,large_tree,0.848,342.57
1176.0,268.0,3.05,13.57,3.393,large_tree,0.848,222.959
1011.0,229.0,3.1,13.57,3.393,large_tree,0.848,355.313
724.0,227.0,3.15,13.57,3.393,large_tree,0.848,186.577
225.0,47.0,2.83,13.57,3.393,large_tree,0.848,139.357
518.0,1467.0,3.75,13.57,3.392,large_tree,0.848,350.307
616.0,209.0,3.03,13.57,3.392,large_tree,0.848,316.117
1830.0,76.0,2.515,13.565,3.391,large_tree,0.848,105.555
978.0,1471.0,3.35,13.56,3.39,large_tree,0.848,301.677
1347.0,813.0,2.21,13.56,3.39,large_tree,0.848,44.108
1315.0,448.0,3.13,13.56,3.39,large_tree,0.848,10.544
1275.0,422.0,2.85,13.56,3.39,large_tree,0.848,235.761
1274.0,421.0,2.85,13.56,3.39,large_tree,0.848,188.137
974.0,1979.0,5.02,13.56,3.39,large_tree,0.847,77.553
123.0,1758.0,4.08,13.56,3.39,large_tree,0.847,200.994
593.0,860.0,2.07,13.56,3.39,large_tree,0.847,238.185
1289.0,799.0,2.29,13.56,3.39,large_tree,0.847,204.418
1285.0,713.0,2.73,13.56,3.39,large_tree,0.847,99.363
1332.0,505.0,2.37,13.56,3.39,large_tree,0.847,331.067
888.0,257.0,2.95,13.56,3.39,large_tree,0.847,133.971
478.0,253.0,2.73,13.56,3.39,large_tree,0.847,28.03
440.0,229.0,2.69,13.56,3.39,large_tree,0.847,221.176
767.0,547.0,2.005,13.555,3.389,large_tree,0.847,312.995
737.0,635.0,2.48,13.55,3.388,large_tree,0.847,130.808
767.0,260.0,3.28,13.55,3.388,large_tree,0.847,70.785
1510.0,123.0,2.54,13.55,3.388,large_tree,0.847,29.709
1932.0,1814.0,16.55,13.55,3.387,large_tree,0.847,44.963
123.0,1753.0,4.08,13.55,3.387,large_tree,0.847,18.041
1294.0,799.0,2.26,13.55,3.387,large_tree,0.847,140.504
766.0,246.0,3.09,13.55,3.387,large_tree,0.847,93.114
93.0,1482.0,3.46,13.54,3.385,large_tree,0.846,27.555
590.0,1023.0,2.02,13.54,3.385,large_tree,0.846,302.518
128.0,930.0,3.54,13.54,3.385,large_tree,0.846,4.548
1257.0,803.0,2.1,13.54,3.385,large_tree,0.846,76.33
575.0,801.0,2.42,13.54,3.385,large_tree,0.846,240.141
577.0,801.0,2.42,13.54,3.385,large_tree,0.846,342.602
1315.0,423.0,3.49,13.54,3.385,large_tree,0.846,72.34
1348.0,300.0,2.18,13.54,3.385,large_tree,0.846,139.324
1051.0,256.0,3.06,13.54,3.385,large_tree,0.846,140.831
1217.0,216.0,3.32,13.54,3.385,large_tree,0.846,155.125
256.0,1608.0,4.82,13.54,3.385,large_tree,0.846,277.975
271.0,1464.0,4.72,13.54,3.385,large_tree,0.846,46.64
1318.0,801.0,2.17,13.54,3.385,large_tree,0.846,201.762
908.0,205.0,3.12,13.53,3.383,large_tree,0.846,24.507
509.0,1105.0,2.29,13.53,3.382,large_tree,0.846,79.321
128.0,924.0,3.54,13.53,3.382,large_tree,0.846,273.775
1445.0,731.0,1.93,13.53,3.382,large_tree,0.846,338.515
786.0,690.0,1.25,13.53,3.382,large_tree,0.846,291.069
699.0,569.0,1.93,13.53,3.382,large_tree,0.846,24.858
848.0,265.0,2.93,13.53,3.382,large_tree,0.846,73.528
1583.0,256.0,2.71,13.53,3.382,large_tree,0.846,89.16
1052.0,248.0,2.9,13.53,3.382,large_tree,0.846,358.642
1217.0,225.0,3.16,13.53,3.382,large_tree,0.846,143.416
276.0,1728.0,4.98,13.525,3.381,large_tree,0.845,184.097
509.0,1091.0,2.29,13.52,3.38,large_tree,0.845,123.762
1547.0,548.0,1.64,13.52,3.38,large_tree,0.845,99.84
560.0,255.0,3.27,13.52,3.38,large_tree,0.845,248.681
518.0,1543.0,3.05,13.52,3.38,large_tree,0.845,349.876
1082.0,631.0,2.25,13.52,3.38,large_tree,0.845,287.828
238.0,550.0,2.32,13.52,3.38,large_tree,0.845,62.717
755.0,449.0,3.05,13.52,3.38,large_tree,0.845,207.182
795.0,403.0,3.27,13.52,3.38,large_tree,0.845,6.569
915.0,403.0,3.44,13.52,3.38,large_tree,0.845,124.992
799.0,371.0,3.19,13.52,3.38,large_tree,0.845,219.352
755.0,434.0,2.99,13.51,3.378,large_tree,0.844,180.61
1235.0,414.0,3.33,13.51,3.378,large_tree,0.844,244.654
1217.0,230.0,3.13,13.51,3.378,large_tree,0.844,347.946
1176.0,222.0,3.02,13.51,3.378,large_tree,0.844,202.134
1830.0,71.0,2.515,13.505,3.376,large_tree,0.844,2.463
1223.0,1864.0,4.38,13.5,3.375,large_tree,0.844,236.745
684.0,1464.0,3.66,13.5,3.375,large_tree,0.844,358.453
1392.0,733.0,2.18,13.5,3.375,large_tree,0.844,144.156
1287.0,680.0,2.67,13.5,3.375,large_tree,0.844,267.166
1547.0,543.0,1.64,13.5,3.375,large_tree,0.844,144.844
1333.0,513.0,2.37,13.5,3.375,large_tree,0.844,309.048
1253.0,464.0,3.0,13.5,3.375,large_tree,0.844,78.345
1577.0,421.0,1.79,13.5,3.375,large_tree,0.844,247.457
1315.0,409.0,2.84,13.5,3.375,large_tree,0.844,136.426
1315.0,407.0,2.84,13.5,3.375,large_tree,0.844,15.68
643.0,255.0,3.11,13.5,3.375,large_tree,0.844,41.803
1957.0,91.0,2.73,13.5,3.375,large_tree,0.844,122.61
1956.0,57.0,2.9,13.5,3.375,large_tree,0.844,229.563
854.0,805.0,1.29,13.49,3.373,large_tree,0.843,260.331
1436.0,436.0,2.82,13.49,3.373,large_tree,0.843,310.283
54.0,348.0,2.65,13.49,3.373,large_tree,0.843,193.663
577.0,1618.0,2.48,13.49,3.372,large_tree,0.843,69.211
1235.0,1372.0,2.62,13.49,3.372,large_tree,0.843,346.6
1703.0,995.0,2.85,13.49,3.372,large_tree,0.843,236.756
961.0,805.0,1.49,13.49,3.372,large_tree,0.843,143.495
504.0,696.0,2.09,13.49,3.372,large_tree,0.843,317.339
754.0,568.0,2.02,13.49,3.372,large_tree,0.843,322.334
754.0,545.0,1.98,13.49,3.372,large_tree,0.843,110.436
554.0,448.0,2.73,13.49,3.372,large_tree,0.843,262.924
514.0,407.0,2.97,13.49,3.372,large_tree,0.843,279.304
515.0,406.0,2.97,13.49,3.372,large_tree,0.843,309.284
1234.0,403.0,3.27,13.49,3.372,large_tree,0.843,140.76
872.0,744.0,0.83,13.48,3.37,large_tree,0.843,110.655
518.0,696.0,2.11,13.48,3.37,large_tree,0.843,110.695
778.0,691.0,1.24,13.48,3.37,large_tree,0.843,235.637
1082.0,614.0,1.68,13.48,3.37,large_tree,0.843,62.008
74.0,469.0,3.45,13.48,3.37,large_tree,0.843,34.765
1395.0,447.0,2.96,13.48,3.37,large_tree,0.843,145.626
1869.0,413.0,2.49,13.48,3.37,large_tree,0.843,223.353
1217.0,255.0,3.24,13.48,3.37,large_tree,0.843,60.293
1861.0,199.0,2.33,13.48,3.37,large_tree,0.843,347.216
888.0,247.0,3.09,13.48,3.37,large_tree,0.842,57.21
724.0,234.0,3.15,13.48,3.37,large_tree,0.842,65.029
863.0,177.0,1.72,13.48,3.37,large_tree,0.842,90.009
1544.0,1548.0,3.48,13.47,3.368,large_tree,0.842,28.893
509.0,1096.0,2.29,13.47,3.368,large_tree,0.842,174.559
1880.0,994.0,3.03,13.47,3.368,large_tree,0.842,256.297
557.0,915.0,2.22,13.47,3.368,large_tree,0.842,282.208
879.0,802.0,1.48,13.47,3.368,large_tree,0.842,24.875
671.0,704.0,2.09,13.47,3.368,large_tree,0.842,310.869
1286.0,703.0,2.66,13.47,3.368,large_tree,0.842,350.746
511.0,697.0,2.09,13.47,3.368,large_tree,0.842,234.924
1287.0,697.0,2.67,13.47,3.368,large_tree,0.842,54.251
870.0,672.0,2.58,13.47,3.368,large_tree,0.842,128.717
1082.0,619.0,1.68,13.47,3.368,large_tree,0.842,146.354
657.0,423.0,2.66,13.47,3.368,large_tree,0.842,326.035
642.0,250.0,3.06,13.47,3.368,large_tree,0.842,94.784
643.0,227.0,3.23,13.47,3.368,large_tree,0.842,103.192
510.0,1114.0,2.32,13.46,3.365,large_tree,0.841,209.929
796.0,447.0,3.48,13.46,3.365,large_tree,0.841,195.086
1095.0,222.0,3.23,13.46,3.365,large_tree,0.841,64.631
603.0,1806.0,3.61,13.46,3.365,large_tree,0.841,156.426
1364.0,1513.0,3.33,13.46,3.365,large_tree,0.841,177.448
1351.0,1380.0,3.08,13.46,3.365,large_tree,0.841,72.447
744.0,743.0,2.72,13.46,3.365,large_tree,0.841,28.514
1286.0,691.0,2.66,13.46,3.365,large_tree,0.841,50.627
1082.0,626.0,1.68,13.46,3.365,large_tree,0.841,157.109
755.0,442.0,3.05,13.46,3.365,large_tree,0.841,358.234
1515.0,431.0,2.8,13.46,3.365,large_tree,0.841,291.179
1435.0,415.0,2.68,13.46,3.365,large_tree,0.841,140.387
815.0,378.0,3.27,13.46,3.365,large_tree,0.841,226.051
1012.0,267.0,3.25,13.46,3.365,large_tree,0.841,158.503
1956.0,64.0,2.97,13.46,3.365,large_tree,0.841,88.017
104.0,1127.0,2.21,13.45,3.363,large_tree,0.841,353.186
561.0,860.0,2.27,13.45,3.363,large_tree,0.841,292.555
1393.0,715.0,2.2,13.45,3.363,large_tree,0.841,88.09
1115.0,386.0,2.81,13.45,3.363,large_tree,0.841,12.461
560.0,274.0,3.21,13.45,3.363,large_tree,0.841,15.893
1374.0,251.0,2.33,13.45,3.363,large_tree,0.841,321.358
510.0,1120.0,2.34,13.45,3.362,large_tree,0.841,252.363
1310.0,802.0,2.16,13.45,3.362,large_tree,0.841,284.869
271.0,1456.0,4.5,13.44,3.36,large_tree,0.84,126.384
97.0,922.0,3.55,13.44,3.36,large_tree,0.84,108.421
1710.0,895.0,2.67,13.44,3.36,large_tree,0.84,126.105
864.0,805.0,1.26,13.44,3.36,large_tree,0.84,179.905
868.0,805.0,1.26,13.44,3.36,large_tree,0.84,144.459
721.0,801.0,2.59,13.44,3.36,large_tree,0.84,330.221
84.0,763.0,3.755,13.44,3.36,large_tree,0.84,314.039
624.0,745.0,1.82,13.44,3.36,large_tree,0.84,173.401
915.0,446.0,3.47,13.44,3.36,large_tree,0.84,339.272
888.0,238.0,3.24,13.44,3.36,large_tree,0.84,140.792
935.0,187.0,1.84,13.44,3.36,large_tree,0.84,57.664
1958.0,70.0,2.95,13.44,3.36,large_tree,0.84,215.669
555.0,422.0,2.82,13.44,3.36,large_tree,0.84,54.602
1396.0,402.0,2.985,13.435,3.359,large_tree,0.84,232.262
2003.0,1240.0,3.01,13.43,3.358,large_tree,0.839,251.99
92.0,1209.0,3.08,13.43,3.357,large_tree,0.839,169.823
1853.0,1150.0,3.27,13.43,3.357,large_tree,0.839,175.328
1851.0,1146.0,3.28,13.43,3.357,large_tree,0.839,19.139
871.0,664.0,2.46,13.43,3.357,large_tree,0.839,68.337
754.0,553.0,2.06,13.43,3.357,large_tree,0.839,202.753
940.0,185.0,1.83,13.43,3.357,large_tree,0.839,23.71
693.0,802.0,2.52,13.42,3.355,large_tree,0.839,349.733
544.0,736.0,2.32,13.42,3.355,large_tree,0.839,169.565
699.0,549.0,1.76,13.42,3.355,large_tree,0.839,34.529
1075.0,429.0,3.05,13.42,3.355,large_tree,0.839,222.245
2015.0,377.0,3.07,13.42,3.355,large_tree,0.839,275.46
437.0,270.0,2.74,13.42,3.355,large_tree,0.839,26.265
504.0,711.0,2.015,13.42,3.355,large_tree,0.839,186.411
754.0,560.0,2.06,13.42,3.355,large_tree,0.839,12.443
514.0,418.0,3.07,13.42,3.355,large_tree,0.839,82.135
561.0,281.0,3.21,13.42,3.355,large_tree,0.839,321.803
889.0,224.0,3.18,13.42,3.355,large_tree,0.839,247.925
1149.0,157.0,1.48,13.42,3.355,large_tree,0.839,320.915
603.0,915.0,2.08,13.41,3.353,large_tree,0.838,264.156
623.0,914.0,2.04,13.41,3.353,large_tree,0.838,256.29
1018.0,567.0,2.16,13.41,3.353,large_tree,0.838,247.558
1018.0,565.0,2.15,13.41,3.353,large_tree,0.838,255.45
1035.0,401.0,3.18,13.41,3.353,large_tree,0.838,174.869
440.0,292.0,2.68,13.41,3.353,large_tree,0.838,142.681
807.0,261.0,3.37,13.41,3.353,large_tree,0.838,10.984
561.0,219.0,3.36,13.41,3.353,large_tree,0.838,252.597
1955.0,77.0,2.74,13.41,3.353,large_tree,0.838,62.14
807.0,252.0,3.22,13.41,3.352,large_tree,0.838,59.663
1414.0,215.0,2.66,13.41,3.352,large_tree,0.838,57.359
1458.0,422.0,2.955,13.405,3.351,large_tree,0.838,23.277
1879.0,1091.0,3.01,13.4,3.35,large_tree,0.838,195.822
1017.0,551.0,2.12,13.4,3.35,large_tree,0.838,357.645
1435.0,444.0,2.76,13.4,3.35,large_tree,0.838,219.508
121.0,1597.0,3.78,13.4,3.35,large_tree,0.837,164.135
1235.0,1367.0,2.62,13.4,3.35,large_tree,0.837,142.513
1847.0,1140.0,3.24,13.4,3.35,large_tree,0.837,9.696
701.0,801.0,2.56,13.4,3.35,large_tree,0.837,331.925
1393.0,721.0,2.2,13.4,3.35,large_tree,0.837,39.452
1435.0,430.0,2.77,13.4,3.35,large_tree,0.837,196.185
796.0,414.0,3.48,13.4,3.35,large_tree,0.837,289.997
2015.0,392.0,3.095,13.395,3.349,large_tree,0.837,43.54
1414.0,1731.0,3.57,13.39,3.348,large_tree,0.837,340.233
1752.0,1277.0,3.32,13.39,3.348,large_tree,0.837,343.738
1484.0,1096.0,2.61,13.39,3.348,large_tree,0.837,250.277
1484.0,1094.0,2.61,13.39,3.348,large_tree,0.837,105.934
608.0,915.0,2.08,13.39,3.348,large_tree,0.837,296.19
1408.0,803.0,2.35,13.39,3.348,large_tree,0.837,137.375
611.0,746.0,1.82,13.39,3.348,large_tree,0.837,331.429
1396.0,420.0,3.25,13.39,3.348,large_tree,0.837,224.966
520.0,222.0,2.92,13.39,3.348,large_tree,0.837,288.533
1540.0,221.0,2.87,13.39,3.348,large_tree,0.837,98.335
1746.0,385.0,2.46,13.39,3.347,large_tree,0.837,203.337
1311.0,384.0,2.97,13.39,3.347,large_tree,0.837,122.114
1374.0,245.0,2.41,13.39,3.347,large_tree,0.837,278.536
1541.0,240.0,2.71,13.39,3.347,large_tree,0.837,19.501
1136.0,237.0,2.75,13.39,3.347,large_tree,0.837,226.317
173.0,1872.0,4.45,13.38,3.345,large_tree,0.836,263.956
91.0,1700.0,4.35,13.38,3.345,large_tree,0.836,96.102
490.0,1625.0,3.08,13.38,3.345,large_tree,0.836,262.316
1760.0,1517.0,3.75,13.38,3.345,large_tree,0.836,289.184
916.0,803.0,1.48,13.38,3.345,large_tree,0.836,114.971
763.0,733.0,2.14,13.38,3.345,large_tree,0.836,219.526
762.0,732.0,2.14,13.38,3.345,large_tree,0.836,62.904
232.0,638.0,3.55,13.38,3.345,large_tree,0.836,180.485
699.0,554.0,1.76,13.38,3.345,large_tree,0.836,58.832
1018.0,546.0,2.15,13.38,3.345,large_tree,0.836,108.776
1017.0,545.0,2.12,13.38,3.345,large_tree,0.836,278.339
796.0,432.0,3.39,13.38,3.345,large_tree,0.836,240.09
514.0,426.0,2.98,13.38,3.345,large_tree,0.836,110.313
1155.0,418.0,3.17,13.38,3.345,large_tree,0.836,55.332
888.0,233.0,3.24,13.38,3.345,large_tree,0.836,126.085
14.0,352.0,2.66,13.38,3.345,large_tree,0.836,324.005
509.0,1129.0,2.415,13.375,3.344,large_tree,0.836,53.336
992.0,1216.0,2.85,13.37,3.343,large_tree,0.836,3.656
559.0,1116.0,2.29,13.37,3.343,large_tree,0.836,137.262
1879.0,1086.0,3.1,13.37,3.343,large_tree,0.836,58.674
254.0,1599.0,4.89,13.37,3.342,large_tree,0.836,86.53
176.0,1464.0,4.0,13.37,3.342,large_tree,0.836,351.423
510.0,1148.0,2.58,13.37,3.342,large_tree,0.836,305.184
1706.0,1120.0,2.97,13.37,3.342,large_tree,0.836,269.282
1083.0,740.0,1.27,13.37,3.342,large_tree,0.836,232.028
1512.0,634.0,1.71,13.37,3.342,large_tree,0.836,43.739
1018.0,560.0,2.15,13.37,3.342,large_tree,0.836,234.299
1094.0,257.0,3.11,13.37,3.342,large_tree,0.836,295.529
1258.0,247.0,2.9,13.37,3.342,large_tree,0.836,215.246
1094.0,230.0,3.08,13.37,3.342,large_tree,0.836,315.448
1927.0,74.0,2.74,13.37,3.342,large_tree,0.836,296.964
1237.0,1390.0,2.89,13.36,3.34,large_tree,0.835,357.63
613.0,915.0,2.08,13.36,3.34,large_tree,0.835,89.931
872.0,732.0,0.83,13.36,3.34,large_tree,0.835,160.056
560.0,227.0,3.36,13.36,3.34,large_tree,0.835,231.794
1737.0,1268.0,3.37,13.36,3.34,large_tree,0.835,182.462
755.0,422.0,3.16,13.36,3.34,large_tree,0.835,323.468
1486.0,1087.0,2.52,13.35,3.338,large_tree,0.834,104.169
1879.0,1080.0,3.15,13.35,3.338,large_tree,0.834,351.65
1948.0,757.0,1.87,13.35,3.338,large_tree,0.834,9.926
401.0,717.0,1.91,13.35,3.338,large_tree,0.834,125.027
387.0,666.0,2.24,13.35,3.338,large_tree,0.834,290.91
388.0,665.0,2.24,13.35,3.338,large_tree,0.834,20.703
1355.0,434.0,2.92,13.35,3.338,large_tree,0.834,119.445
1354.0,432.0,3.01,13.35,3.338,large_tree,0.834,134.052
1036.0,412.0,3.8,13.35,3.338,large_tree,0.834,257.853
955.0,400.0,3.29,13.35,3.338,large_tree,0.834,333.193
1200.0,1677.0,3.31,13.35,3.337,large_tree,0.834,122.366
1363.0,1520.0,3.44,13.35,3.337,large_tree,0.834,257.61
797.0,1373.0,3.55,13.35,3.337,large_tree,0.834,250.098
1374.0,803.0,2.38,13.34,3.335,large_tree,0.834,154.641
712.0,801.0,2.72,13.34,3.335,large_tree,0.834,227.839
1315.0,440.0,3.1,13.34,3.335,large_tree,0.834,339.024
1235.0,1382.0,2.62,13.34,3.335,large_tree,0.834,259.969
971.0,805.0,1.48,13.34,3.335,large_tree,0.834,173.445
872.0,724.0,0.83,13.34,3.335,large_tree,0.834,126.838
1564.0,687.0,2.395,13.34,3.335,large_tree,0.834,75.641
375.0,653.0,2.29,13.34,3.335,large_tree,0.834,273.075
1017.0,538.0,2.5,13.34,3.335,large_tree,0.834,344.366
1017.0,535.0,2.45,13.34,3.335,large_tree,0.834,30.489
1800.0,267.0,2.08,13.34,3.335,large_tree,0.834,31.934
1136.0,228.0,2.75,13.34,3.335,large_tree,0.834,132.682
725.0,267.0,3.325,13.335,3.334,large_tree,0.833,344.828
173.0,1879.0,4.69,13.33,3.333,large_tree,0.833,3.098
1023.0,801.0,1.1,13.33,3.333,large_tree,0.833,74.812
459.0,424.0,3.11,13.33,3.333,large_tree,0.833,326.964
524.0,964.0,2.47,13.33,3.332,large_tree,0.833,190.722
527.0,964.0,2.47,13.33,3.332,large_tree,0.833,240.769
503.0,909.0,1.94,13.33,3.332,large_tree,0.833,309.673
1532.0,688.0,2.34,13.33,3.332,large_tree,0.833,192.973
1390.0,661.0,2.75,13.33,3.332,large_tree,0.833,88.316
393.0,425.0,2.76,13.33,3.332,large_tree,0.833,123.229
2015.0,385.0,3.19,13.33,3.332,large_tree,0.833,3.71
1431.0,1387.0,2.67,13.32,3.33,large_tree,0.833,297.449
92.0,1197.0,3.07,13.32,3.33,large_tree,0.833,261.119
1351.0,803.0,2.29,13.32,3.33,large_tree,0.833,80.021
1382.0,803.0,2.36,13.32,3.33,large_tree,0.833,260.813
412.0,760.0,1.96,13.32,3.33,large_tree,0.833,174.036
692.0,704.0,1.92,13.32,3.33,large_tree,0.833,302.861
1093.0,270.0,3.13,13.32,3.33,large_tree,0.833,99.614
